system:index,BIOME_NAME,ECO_NAME,MeanAltitude,REALM,StdErrAltitude,adm1_name,admin1,id,id_c,iso3,name,region,thermal,x,y,zone,.geo
00010000000000003e2c,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,288.0585963400776,Neotropic,80.16802001514904,Mato Grosso do Sul,BRAr124,71173,71173,BRA,Brazil,South America,1,-55.24999,-20.1264,5,"{""type"":""Polygon"",""coordinates"":[[[-55.499991688400186,-19.876398323384983],[-55.499991688400186,-20.37640180385646],[-55.43749126098498,-20.376401780548388],[-55.37499081157312,-20.376401852412187],[-55.312490426284256,-20.376401854609938],[-55.24998993870891,-20.37640180179884],[-55.187489520584585,-20.376401784453304],[-55.12498909124654,-20.376401835413464],[-55.062488655062445,-20.376401848705655],[-54.99998821706136,-20.376401796959986],[-54.99998821706136,-19.876398336393443],[-55.062488655062445,-19.876398340764993],[-55.12498909124654,-19.87639831613571],[-55.18748952058458,-19.876398366855867],[-55.24998993870891,-19.876398360951246],[-55.312490426284256,-19.87639834211],[-55.37499081157312,-19.87639837655872],[-55.43749126098497,-19.876398368497217],[-55.499991688400186,-19.876398323384983]]]}"
00010000000000003e2d,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,269.44726199674875,Neotropic,43.90572011956491,Mato Grosso do Sul,BRAr124,71174,71174,BRA,Brazil,South America,1,-55.24999,-20.6264,6,"{""type"":""Polygon"",""coordinates"":[[[-55.499991688400186,-20.37640180385646],[-55.49999168840018,-20.87640081175334],[-55.43749126098498,-20.87640084838896],[-55.37499081157312,-20.87640080141661],[-55.312490426284256,-20.87640082068054],[-55.24998993870891,-20.876400839251847],[-55.18748952058458,-20.876400788822007],[-55.12498909124654,-20.87640077920208],[-55.062488655062445,-20.876400781429258],[-54.99998821706136,-20.87640084505927],[-54.99998821706136,-20.376401796959986],[-55.062488655062445,-20.376401848705655],[-55.12498909124654,-20.376401835413464],[-55.187489520584585,-20.376401784453304],[-55.24998993870891,-20.37640180179884],[-55.312490426284256,-20.376401854609938],[-55.37499081157312,-20.376401852412187],[-55.43749126098498,-20.376401780548388],[-55.499991688400186,-20.37640180385646]]]}"
00010000000000003e2e,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,461.4239562776709,Neotropic,76.67439468757232,Mato Grosso do Sul,BRAr124,71175,71175,BRA,Brazil,South America,1,-55.24999,-21.1264,6,"{""type"":""Polygon"",""coordinates"":[[[-55.49999168840018,-20.87640081175334],[-55.499991688400186,-21.376399789028216],[-55.43749126098497,-21.376399836407625],[-55.37499081157312,-21.37639978394381],[-55.312490426284256,-21.37639985933924],[-55.24998993870891,-21.37639983506805],[-55.187489520584585,-21.376399799861904],[-55.12498909124654,-21.376399782535138],[-55.062488655062445,-21.37639983129975],[-54.99998821706136,-21.37639983627014],[-54.99998821706136,-20.87640084505927],[-55.062488655062445,-20.876400781429258],[-55.12498909124654,-20.87640077920208],[-55.18748952058458,-20.876400788822007],[-55.24998993870891,-20.876400839251847],[-55.312490426284256,-20.87640082068054],[-55.37499081157312,-20.87640080141661],[-55.43749126098498,-20.87640084838896],[-55.49999168840018,-20.87640081175334]]]}"
00010000000000003e2f,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,431.3365735396003,Neotropic,54.549659957265966,Mato Grosso do Sul,BRAr124,71176,71176,BRA,Brazil,South America,1,-55.24999,-21.6264,6,"{""type"":""Polygon"",""coordinates"":[[[-55.499991688400186,-21.376399789028216],[-55.499991688400186,-21.87639878086599],[-55.43749126098498,-21.87639885432292],[-55.37499081157312,-21.87639881603333],[-55.312490426284256,-21.876398813426285],[-55.24998993870891,-21.876398853738376],[-55.187489520584585,-21.876398787506712],[-55.12498909124654,-21.876398799598],[-55.062488655062445,-21.876398778593785],[-54.99998821706136,-21.876398849651448],[-54.99998821706136,-21.37639983627014],[-55.062488655062445,-21.37639983129975],[-55.12498909124654,-21.376399782535138],[-55.187489520584585,-21.376399799861904],[-55.24998993870891,-21.37639983506805],[-55.312490426284256,-21.37639985933924],[-55.37499081157312,-21.37639978394381],[-55.43749126098497,-21.376399836407625],[-55.499991688400186,-21.376399789028216]]]}"
00010000000000003e30,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,423.51062959916527,Neotropic,44.89040216824449,Mato Grosso do Sul,BRAr124,71177,71177,BRA,Brazil,South America,1,-55.24999,-22.1264,6,"{""type"":""Polygon"",""coordinates"":[[[-55.499991688400186,-21.87639878086599],[-55.499991688400186,-22.37639785668152],[-55.43749126098497,-22.376397801201286],[-55.37499081157312,-22.376397784656216],[-55.312490426284256,-22.37639779471474],[-55.24998993870891,-22.37639783623323],[-55.187489520584585,-22.376397837781923],[-55.12498909124654,-22.376397824141044],[-55.062488655062445,-22.376397840223987],[-54.99998821706136,-22.376397851604334],[-54.99998821706136,-21.876398849651448],[-55.062488655062445,-21.876398778593785],[-55.12498909124654,-21.876398799598],[-55.187489520584585,-21.876398787506712],[-55.24998993870891,-21.876398853738376],[-55.312490426284256,-21.876398813426285],[-55.37499081157312,-21.87639881603333],[-55.43749126098498,-21.87639885432292],[-55.499991688400186,-21.87639878086599]]]}"
00010000000000003e31,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,473.0735673747543,Neotropic,54.29853744054803,Mato Grosso do Sul,BRAr124,71178,71178,BRA,Brazil,South America,1,-55.24999,-22.6264,6,"{""type"":""Polygon"",""coordinates"":[[[-55.499991688400186,-22.37639785668152],[-55.499991688400186,-22.876401317429067],[-55.43749126098498,-22.876401283055998],[-55.37499081157312,-22.876401283641126],[-55.312490426284256,-22.87640130554454],[-55.24998993870891,-22.876401272152354],[-55.187489520584585,-22.876401269307394],[-55.12498909124654,-22.876401319647293],[-55.062488655062445,-22.876401308359178],[-54.99998821706136,-22.87640127840039],[-54.99998821706136,-22.376397851604334],[-55.062488655062445,-22.376397840223987],[-55.12498909124654,-22.376397824141044],[-55.187489520584585,-22.376397837781923],[-55.24998993870891,-22.37639783623323],[-55.312490426284256,-22.37639779471474],[-55.37499081157312,-22.376397784656216],[-55.43749126098497,-22.376397801201286],[-55.499991688400186,-22.37639785668152]]]}"
00010000000000003e32,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,433.0346361185814,Neotropic,50.45821793619671,Mato Grosso do Sul,BRAr124,71179,71179,BRA,Brazil,South America,1,-55.24999,-23.1264,6,"{""type"":""Polygon"",""coordinates"":[[[-55.499991688400186,-22.876401317429067],[-55.499991688400186,-23.37640026813133],[-55.43749126098498,-23.37640024392297],[-55.37499081157312,-23.376400254239677],[-55.312490426284256,-23.376400284140047],[-55.24998993870891,-23.376400254651198],[-55.18748952058458,-23.376400250658197],[-55.12498909124654,-23.376400292783057],[-55.062488655062445,-23.37640026456323],[-54.99998821706136,-23.37640028621362],[-54.99998821706136,-22.87640127840039],[-55.062488655062445,-22.876401308359178],[-55.12498909124654,-22.876401319647293],[-55.187489520584585,-22.876401269307394],[-55.24998993870891,-22.876401272152354],[-55.312490426284256,-22.87640130554454],[-55.37499081157312,-22.876401283641126],[-55.43749126098498,-22.876401283055998],[-55.499991688400186,-22.876401317429067]]]}"
00010000000000003e33,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,372.9748031730612,Neotropic,36.64557686205188,Mato Grosso do Sul,BRAr124,71180,71180,BRA,Brazil,South America,1,-55.2362891313,-23.6171828628,6,"{""type"":""Polygon"",""coordinates"":[[[-55.499991688400186,-23.37640026813133],[-55.49999168840018,-23.627795478148474],[-55.48500911019201,-23.638060368984625],[-55.46299002789613,-23.661390339625328],[-55.44216158366276,-23.702708399893673],[-55.433060549568644,-23.75055894687379],[-55.42778098059613,-23.80277949065186],[-55.420744558699155,-23.876399258582218],[-55.36814997049549,-23.8763992872965],[-55.3155554244872,-23.876399250981166],[-55.26296090410994,-23.87639931258108],[-55.210366393170524,-23.87639931840324],[-55.157771875848326,-23.876399272825395],[-55.10517733669669,-23.87639925898152],[-55.05258276064428,-23.87639928072344],[-54.99998821706136,-23.876399284582654],[-54.99998821706136,-23.37640028621362],[-55.062488655062445,-23.37640026456323],[-55.12498909124654,-23.376400292783057],[-55.18748952058458,-23.376400250658197],[-55.24998993870891,-23.376400254651198],[-55.312490426284256,-23.376400284140047],[-55.37499081157312,-23.376400254239677],[-55.43749126098498,-23.37640024392297],[-55.499991688400186,-23.37640026813133]]]}"
00010000000000003e83,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,408.13531024961105,Neotropic,124.72198575643299,Mato Grosso do Sul,BRAr124,71453,71453,BRA,Brazil,South America,1,-54.74999,-17.6264,4,"{""type"":""Polygon"",""coordinates"":[[[-54.99998821706136,-17.376398925305615],[-54.99998821706136,-17.876397928360777],[-54.93748837095369,-17.8763978843796],[-54.87498845026321,-17.87639787802185],[-54.812488629954274,-17.876397924495425],[-54.749988749902926,-17.876397891975916],[-54.687488818664434,-17.87639791626253],[-54.62498901284351,-17.876397934177707],[-54.56248909109881,-17.876397873429863],[-54.49998923132892,-17.876397903462383],[-54.499989231328925,-17.376398899565128],[-54.56248909109881,-17.376398913341358],[-54.62498901284351,-17.376398864819535],[-54.687488818664434,-17.37639889382346],[-54.74998874990292,-17.37639891456542],[-54.812488629954274,-17.376398911339315],[-54.87498845026321,-17.37639890207429],[-54.93748837095369,-17.37639886035062],[-54.99998821706136,-17.376398925305615]]]}"
00010000000000003e84,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,279.0356410669483,Neotropic,84.39214604807742,Mato Grosso do Sul,BRAr124,71454,71454,BRA,Brazil,South America,1,-54.74999,-18.1264,4,"{""type"":""Polygon"",""coordinates"":[[[-54.99998821706136,-17.876397928360777],[-54.99998821706136,-18.37640136654794],[-54.93748837095369,-18.376401340770467],[-54.87498845026321,-18.37640136795665],[-54.812488629954274,-18.376401384242456],[-54.749988749902926,-18.376401333005102],[-54.687488818664434,-18.37640134851836],[-54.624989012843514,-18.376401366366913],[-54.56248909109881,-18.376401311113913],[-54.499989231328925,-18.37640135151183],[-54.49998923132892,-17.876397903462383],[-54.56248909109881,-17.876397873429863],[-54.62498901284351,-17.876397934177707],[-54.687488818664434,-17.87639791626253],[-54.749988749902926,-17.876397891975916],[-54.812488629954274,-17.876397924495425],[-54.87498845026321,-17.87639787802185],[-54.93748837095369,-17.8763978843796],[-54.99998821706136,-17.876397928360777]]]}"
00010000000000003e85,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,314.895745286176,Neotropic,94.44635518136805,Mato Grosso do Sul,BRAr124,71455,71455,BRA,Brazil,South America,1,-54.74999,-18.6264,5,"{""type"":""Polygon"",""coordinates"":[[[-54.99998821706136,-18.37640136654794],[-54.99998821706136,-18.876400322868854],[-54.937488370953695,-18.876400358405267],[-54.87498845026321,-18.87640031214951],[-54.812488629954274,-18.876400353812137],[-54.749988749902926,-18.876400345801578],[-54.687488818664434,-18.876400342741146],[-54.624989012843514,-18.87640035717163],[-54.56248909109881,-18.876400388538524],[-54.499989231328925,-18.876400370844458],[-54.499989231328925,-18.37640135151183],[-54.56248909109881,-18.376401311113913],[-54.624989012843514,-18.376401366366913],[-54.687488818664434,-18.37640134851836],[-54.749988749902926,-18.376401333005102],[-54.812488629954274,-18.376401384242456],[-54.87498845026321,-18.37640136795665],[-54.93748837095369,-18.376401340770467],[-54.99998821706136,-18.37640136654794]]]}"
00010000000000003e86,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,521.5990186093779,Neotropic,132.9023732093296,Mato Grosso do Sul,BRAr124,71456,71456,BRA,Brazil,South America,1,-54.74999,-19.1264,5,"{""type"":""Polygon"",""coordinates"":[[[-54.99998821706136,-18.876400322868854],[-54.99998821706136,-19.376399366027922],[-54.937488370953695,-19.376399391961964],[-54.87498845026321,-19.376399363643998],[-54.812488629954274,-19.376399371684],[-54.749988749902926,-19.376399354071914],[-54.687488818664434,-19.37639936369768],[-54.62498901284351,-19.376399333844514],[-54.56248909109881,-19.376399339283612],[-54.499989231328925,-19.37639939091393],[-54.499989231328925,-18.876400370844458],[-54.56248909109881,-18.876400388538524],[-54.624989012843514,-18.87640035717163],[-54.687488818664434,-18.876400342741146],[-54.749988749902926,-18.876400345801578],[-54.812488629954274,-18.876400353812137],[-54.87498845026321,-18.87640031214951],[-54.937488370953695,-18.876400358405267],[-54.99998821706136,-18.876400322868854]]]}"
00010000000000003e87,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,420.94408075066406,Neotropic,126.24483049728586,Mato Grosso do Sul,BRAr124,71457,71457,BRA,Brazil,South America,1,-54.74999,-19.6264,5,"{""type"":""Polygon"",""coordinates"":[[[-54.99998821706136,-19.376399366027922],[-54.99998821706136,-19.876398336393443],[-54.93748837095369,-19.876398330547843],[-54.87498845026321,-19.876398382276363],[-54.812488629954274,-19.876398345770593],[-54.749988749902926,-19.876398391829913],[-54.687488818664434,-19.876398336383797],[-54.624989012843514,-19.87639834673869],[-54.56248909109881,-19.876398338161454],[-54.49998923132892,-19.87639832061278],[-54.499989231328925,-19.37639939091393],[-54.56248909109881,-19.376399339283612],[-54.62498901284351,-19.376399333844514],[-54.687488818664434,-19.37639936369768],[-54.749988749902926,-19.376399354071914],[-54.812488629954274,-19.376399371684],[-54.87498845026321,-19.376399363643998],[-54.937488370953695,-19.376399391961964],[-54.99998821706136,-19.376399366027922]]]}"
00010000000000003e88,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,377.08152572645906,Neotropic,122.28496120804579,Mato Grosso do Sul,BRAr124,71458,71458,BRA,Brazil,South America,1,-54.74999,-20.1264,5,"{""type"":""Polygon"",""coordinates"":[[[-54.99998821706136,-19.876398336393443],[-54.99998821706136,-20.376401796959986],[-54.93748837095369,-20.37640178725988],[-54.87498845026321,-20.376401795383817],[-54.812488629954274,-20.37640183147862],[-54.749988749902926,-20.376401828352805],[-54.687488818664434,-20.376401835526533],[-54.624989012843514,-20.376401862468512],[-54.56248909109881,-20.3764018215273],[-54.499989231328925,-20.37640180006083],[-54.49998923132892,-19.87639832061278],[-54.56248909109881,-19.876398338161454],[-54.624989012843514,-19.87639834673869],[-54.687488818664434,-19.876398336383797],[-54.749988749902926,-19.876398391829913],[-54.812488629954274,-19.876398345770593],[-54.87498845026321,-19.876398382276363],[-54.93748837095369,-19.876398330547843],[-54.99998821706136,-19.876398336393443]]]}"
00010000000000003e89,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,457.1843558309054,Neotropic,99.55161786684917,Mato Grosso do Sul,BRAr124,71459,71459,BRA,Brazil,South America,1,-54.74999,-20.6264,6,"{""type"":""Polygon"",""coordinates"":[[[-54.99998821706136,-20.376401796959986],[-54.99998821706136,-20.87640084505927],[-54.93748837095369,-20.87640084172771],[-54.87498845026321,-20.87640082139436],[-54.812488629954274,-20.876400793261446],[-54.749988749902926,-20.87640084484012],[-54.687488818664434,-20.876400788090585],[-54.62498901284351,-20.876400788692987],[-54.56248909109881,-20.876400834445384],[-54.499989231328925,-20.876400854737483],[-54.499989231328925,-20.37640180006083],[-54.56248909109881,-20.3764018215273],[-54.624989012843514,-20.376401862468512],[-54.687488818664434,-20.376401835526533],[-54.749988749902926,-20.376401828352805],[-54.812488629954274,-20.37640183147862],[-54.87498845026321,-20.376401795383817],[-54.93748837095369,-20.37640178725988],[-54.99998821706136,-20.376401796959986]]]}"
00010000000000003e8a,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,451.6303185822052,Neotropic,55.156104064634086,Mato Grosso do Sul,BRAr124,71460,71460,BRA,Brazil,South America,1,-54.74999,-21.1264,6,"{""type"":""Polygon"",""coordinates"":[[[-54.99998821706136,-20.87640084505927],[-54.99998821706136,-21.37639983627014],[-54.93748837095369,-21.376399827554625],[-54.87498845026321,-21.376399850441846],[-54.812488629954274,-21.37639983434961],[-54.749988749902926,-21.376399785785516],[-54.687488818664434,-21.376399829487347],[-54.624989012843514,-21.376399815615475],[-54.56248909109881,-21.376399807841484],[-54.499989231328925,-21.376399813036713],[-54.499989231328925,-20.876400854737483],[-54.56248909109881,-20.876400834445384],[-54.62498901284351,-20.876400788692987],[-54.687488818664434,-20.876400788090585],[-54.749988749902926,-20.87640084484012],[-54.812488629954274,-20.876400793261446],[-54.87498845026321,-20.87640082139436],[-54.93748837095369,-20.87640084172771],[-54.99998821706136,-20.87640084505927]]]}"
00010000000000003e8b,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,350.61162075124463,Neotropic,29.262435875642407,Mato Grosso do Sul,BRAr124,71461,71461,BRA,Brazil,South America,1,-54.74999,-21.6264,6,"{""type"":""Polygon"",""coordinates"":[[[-54.99998821706136,-21.37639983627014],[-54.99998821706136,-21.876398849651448],[-54.93748837095369,-21.87639880696931],[-54.87498845026321,-21.876398849027254],[-54.812488629954274,-21.876398825359285],[-54.749988749902926,-21.876398818789667],[-54.687488818664434,-21.876398794978606],[-54.62498901284351,-21.87639883906387],[-54.56248909109881,-21.876398854549823],[-54.49998923132892,-21.876398847361422],[-54.499989231328925,-21.376399813036713],[-54.56248909109881,-21.376399807841484],[-54.624989012843514,-21.376399815615475],[-54.687488818664434,-21.376399829487347],[-54.749988749902926,-21.376399785785516],[-54.812488629954274,-21.37639983434961],[-54.87498845026321,-21.376399850441846],[-54.93748837095369,-21.376399827554625],[-54.99998821706136,-21.37639983627014]]]}"
00010000000000003e8d,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,391.3597456417018,Neotropic,45.816337931437346,Mato Grosso do Sul,BRAr124,71463,71463,BRA,Brazil,South America,1,-54.74999,-22.6264,6,"{""type"":""Polygon"",""coordinates"":[[[-54.99998821706136,-22.376397851604334],[-54.99998821706136,-22.87640127840039],[-54.93748837095369,-22.87640126234579],[-54.87498845026321,-22.876401291756103],[-54.812488629954274,-22.876401292986625],[-54.749988749902926,-22.876401265235618],[-54.687488818664434,-22.87640124951736],[-54.62498901284351,-22.87640132899412],[-54.56248909109881,-22.87640124420458],[-54.49998923132892,-22.87640131367128],[-54.499989231328925,-22.376397803899234],[-54.56248909109881,-22.376397836733346],[-54.62498901284351,-22.37639781545077],[-54.687488818664434,-22.376397813778777],[-54.749988749902926,-22.37639785239444],[-54.812488629954274,-22.376397847075044],[-54.87498845026321,-22.37639783384887],[-54.93748837095369,-22.37639781113034],[-54.99998821706136,-22.376397851604334]]]}"
00010000000000003e8f,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,337.955187269219,Neotropic,39.44555928319174,Mato Grosso do Sul,BRAr124,71465,71465,BRA,Brazil,South America,1,-54.7552898122,-23.6163112421,6,"{""type"":""Polygon"",""coordinates"":[[[-54.99998821706136,-23.37640028621362],[-54.99998821706136,-23.876399284582654],[-54.94574992048866,-23.8763992981372],[-54.89151170754997,-23.876399291165423],[-54.83727341149266,-23.87639929894885],[-54.783035117930964,-23.87639926440161],[-54.743701370011934,-23.858531675370383],[-54.704367644302806,-23.840664065087942],[-54.66503392191302,-23.822796436486797],[-54.62570018409852,-23.804928792506814],[-54.58257402701387,-23.82621437112784],[-54.53944780461638,-23.847499879173714],[-54.49998923132892,-23.86814104378846],[-54.49998923132892,-23.376400252932708],[-54.56248909109881,-23.37640027401447],[-54.624989012843514,-23.376400268237447],[-54.687488818664434,-23.37640031135476],[-54.749988749902926,-23.37640027216019],[-54.812488629954274,-23.376400304579],[-54.87498845026321,-23.37640029055238],[-54.937488370953695,-23.376400312141772],[-54.99998821706136,-23.37640028621362]]]}"
00010000000000003eeb,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,331.35555268512366,Neotropic,50.035303541237546,Mato Grosso do Sul,BRAr124,71739,71739,BRA,Brazil,South America,1,-54.24999,-18.1264,4,"{""type"":""Polygon"",""coordinates"":[[[-54.49998923132892,-17.876397903462383],[-54.499989231328925,-18.37640135151183],[-54.43748936111918,-18.37640136910903],[-54.37498949242617,-18.37640134088348],[-54.312489637893194,-18.37640139891359],[-54.24998972755321,-18.376401346267482],[-54.187489858858875,-18.37640133227511],[-54.12498996335827,-18.376401314737294],[-54.06249005665974,-18.376401346631475],[-53.99999023810514,-18.376401343693324],[-53.99999023810514,-17.87639788456197],[-54.06249005665974,-17.87639786448429],[-54.12498996335827,-17.87639789747099],[-54.187489858858875,-17.876397911470725],[-54.24998972755321,-17.876397929093617],[-54.312489637893194,-17.876397912734575],[-54.37498949242617,-17.876397866873795],[-54.43748936111918,-17.87639790831916],[-54.49998923132892,-17.876397903462383]]]}"
00010000000000003eec,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,353.9708408034094,Neotropic,51.74571718628869,Mato Grosso do Sul,BRAr124,71740,71740,BRA,Brazil,South America,1,-54.24999,-18.6264,5,"{""type"":""Polygon"",""coordinates"":[[[-54.499989231328925,-18.37640135151183],[-54.499989231328925,-18.876400370844458],[-54.43748936111917,-18.87640033927102],[-54.37498949242616,-18.87640034678081],[-54.312489637893194,-18.876400368098587],[-54.24998972755321,-18.87640035936059],[-54.187489858858875,-18.876400390874686],[-54.12498996335827,-18.87640034043371],[-54.06249005665974,-18.87640033707088],[-53.99999023810515,-18.876400372490075],[-53.99999023810514,-18.376401343693324],[-54.06249005665974,-18.376401346631475],[-54.12498996335827,-18.376401314737294],[-54.187489858858875,-18.37640133227511],[-54.24998972755321,-18.376401346267482],[-54.312489637893194,-18.37640139891359],[-54.37498949242617,-18.37640134088348],[-54.43748936111918,-18.37640136910903],[-54.499989231328925,-18.37640135151183]]]}"
00010000000000003eed,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,387.7428632279651,Neotropic,91.77877685344781,Mato Grosso do Sul,BRAr124,71741,71741,BRA,Brazil,South America,1,-54.24999,-19.1264,5,"{""type"":""Polygon"",""coordinates"":[[[-54.499989231328925,-18.876400370844458],[-54.499989231328925,-19.37639939091393],[-54.43748936111918,-19.3763993655169],[-54.37498949242617,-19.376399392467693],[-54.31248963789319,-19.376399366633112],[-54.24998972755322,-19.376399319917507],[-54.187489858858875,-19.376399321299342],[-54.12498996335827,-19.376399323972137],[-54.06249005665975,-19.376399377440944],[-53.99999023810515,-19.376399394179874],[-53.99999023810515,-18.876400372490075],[-54.06249005665974,-18.87640033707088],[-54.12498996335827,-18.87640034043371],[-54.187489858858875,-18.876400390874686],[-54.24998972755321,-18.87640035936059],[-54.312489637893194,-18.876400368098587],[-54.37498949242616,-18.87640034678081],[-54.43748936111917,-18.87640033927102],[-54.499989231328925,-18.876400370844458]]]}"
00010000000000003eee,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,547.8473873366173,Neotropic,104.01216061448838,Mato Grosso do Sul,BRAr124,71742,71742,BRA,Brazil,South America,1,-54.24999,-19.6264,5,"{""type"":""Polygon"",""coordinates"":[[[-54.499989231328925,-19.37639939091393],[-54.49998923132892,-19.87639832061278],[-54.43748936111918,-19.876398324981093],[-54.37498949242617,-19.876398322598668],[-54.312489637893194,-19.876398362664936],[-54.24998972755322,-19.876398318683272],[-54.18748985885887,-19.876398336431123],[-54.12498996335827,-19.87639836681881],[-54.06249005665974,-19.876398379672835],[-53.99999023810514,-19.876398363882366],[-53.99999023810515,-19.376399394179874],[-54.06249005665975,-19.376399377440944],[-54.12498996335827,-19.376399323972137],[-54.187489858858875,-19.376399321299342],[-54.24998972755322,-19.376399319917507],[-54.31248963789319,-19.376399366633112],[-54.37498949242617,-19.376399392467693],[-54.43748936111918,-19.3763993655169],[-54.499989231328925,-19.37639939091393]]]}"
00010000000000003eef,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,573.717523127478,Neotropic,57.326738098383174,Mato Grosso do Sul,BRAr124,71743,71743,BRA,Brazil,South America,1,-54.24999,-20.1264,6,"{""type"":""Polygon"",""coordinates"":[[[-54.49998923132892,-19.87639832061278],[-54.499989231328925,-20.37640180006083],[-54.43748936111917,-20.376401826804347],[-54.37498949242616,-20.376401792973347],[-54.312489637893194,-20.37640182434748],[-54.24998972755322,-20.376401792057287],[-54.187489858858875,-20.37640184062585],[-54.12498996335827,-20.376401840618076],[-54.06249005665974,-20.376401838155456],[-53.99999023810514,-20.376401820658383],[-53.99999023810514,-19.876398363882366],[-54.06249005665974,-19.876398379672835],[-54.12498996335827,-19.87639836681881],[-54.18748985885887,-19.876398336431123],[-54.24998972755322,-19.876398318683272],[-54.312489637893194,-19.876398362664936],[-54.37498949242617,-19.876398322598668],[-54.43748936111918,-19.876398324981093],[-54.49998923132892,-19.87639832061278]]]}"
00010000000000003ef0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,530.3070712048366,Neotropic,46.7306245851502,Mato Grosso do Sul,BRAr124,71744,71744,BRA,Brazil,South America,1,-54.24999,-20.6264,6,"{""type"":""Polygon"",""coordinates"":[[[-54.499989231328925,-20.37640180006083],[-54.499989231328925,-20.876400854737483],[-54.43748936111917,-20.876400797894586],[-54.37498949242617,-20.87640078846912],[-54.31248963789319,-20.87640079383811],[-54.24998972755321,-20.876400839430993],[-54.187489858858875,-20.87640083372344],[-54.12498996335827,-20.87640080153354],[-54.06249005665974,-20.8764007872118],[-53.99999023810514,-20.876400854793058],[-53.99999023810514,-20.376401820658383],[-54.06249005665974,-20.376401838155456],[-54.12498996335827,-20.376401840618076],[-54.187489858858875,-20.37640184062585],[-54.24998972755322,-20.376401792057287],[-54.312489637893194,-20.37640182434748],[-54.37498949242616,-20.376401792973347],[-54.43748936111917,-20.376401826804347],[-54.499989231328925,-20.37640180006083]]]}"
00010000000000003ef1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,449.2201217751369,Neotropic,39.099111019481334,Mato Grosso do Sul,BRAr124,71745,71745,BRA,Brazil,South America,1,-54.24999,-21.1264,6,"{""type"":""Polygon"",""coordinates"":[[[-54.499989231328925,-20.876400854737483],[-54.499989231328925,-21.376399813036713],[-54.43748936111918,-21.376399855751764],[-54.37498949242617,-21.376399823475758],[-54.312489637893194,-21.376399838732755],[-54.24998972755321,-21.37639984646651],[-54.187489858858875,-21.376399832033197],[-54.12498996335827,-21.376399818085787],[-54.06249005665974,-21.376399769003722],[-53.99999023810515,-21.376399825712674],[-53.99999023810514,-20.876400854793058],[-54.06249005665974,-20.8764007872118],[-54.12498996335827,-20.87640080153354],[-54.187489858858875,-20.87640083372344],[-54.24998972755321,-20.876400839430993],[-54.31248963789319,-20.87640079383811],[-54.37498949242617,-20.87640078846912],[-54.43748936111917,-20.876400797894586],[-54.499989231328925,-20.876400854737483]]]}"
00010000000000003ef2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Cerrado,351.98855454331317,Neotropic,45.28798757700476,Mato Grosso do Sul,BRAr124,71746,71746,BRA,Brazil,South America,1,-54.24999,-21.6264,6,"{""type"":""Polygon"",""coordinates"":[[[-54.499989231328925,-21.376399813036713],[-54.49998923132892,-21.876398847361422],[-54.43748936111918,-21.876398840019366],[-54.37498949242617,-21.87639879671929],[-54.312489637893194,-21.876398838253902],[-54.24998972755322,-21.87639882897905],[-54.187489858858875,-21.87639883125738],[-54.12498996335827,-21.876398787289148],[-54.06249005665974,-21.8763988162356],[-53.99999023810514,-21.876398822940047],[-53.99999023810515,-21.376399825712674],[-54.06249005665974,-21.376399769003722],[-54.12498996335827,-21.376399818085787],[-54.187489858858875,-21.376399832033197],[-54.24998972755321,-21.37639984646651],[-54.312489637893194,-21.376399838732755],[-54.37498949242617,-21.376399823475758],[-54.43748936111918,-21.376399855751764],[-54.499989231328925,-21.376399813036713]]]}"
