system:index,1,2,3,4,5,6,id_c,.geo
000000000000000034ad,14.909914961649815,815.5844931623812,0.0,22.43523808909314,0.009217115234375,605.2814526307614,78872,"{""type"":""Polygon"",""coordinates"":[[[-41.999991930215856,-21.876398839504233],[-41.999991930215856,-22.37639779170396],[-41.94791743756102,-22.376397793193195],[-41.895842909313956,-22.376397840055404],[-41.8437683875996,-22.376397801147853],[-41.79169391407798,-22.376397840606057],[-41.763062056333865,-22.346111623415066],[-41.730976543133,-22.323610983636097],[-41.69889113536027,-22.301110348193397],[-41.67111087386455,-22.284999668947634],[-41.63944458803167,-22.269444078772914],[-41.607778262530616,-22.25388850011376],[-41.58167025783251,-22.243610239161043],[-41.543058894393646,-22.231111365112394],[-41.52112008322289,-22.224168615642547],[-41.499988470853474,-22.21751557806035],[-41.49998847085347,-21.87639881321659],[-41.5624888602552,-21.876398817906125],[-41.62498927771381,-21.876398842436156],[-41.68748977391794,-21.876398772454515],[-41.7499901702272,-21.876398785419],[-41.81249059096982,-21.87639881667528],[-41.87499100708657,-21.87639884800955],[-41.937491464045344,-21.87639883736466],[-41.999991930215856,-21.876398839504233]]]}"
00000000000000003500,0.0276911806640625,111.19185695732611,0.0,0.03296663246017157,0.0276767978515625,12.450122726290587,79157,"{""type"":""Polygon"",""coordinates"":[[[-41.49998847085347,-21.87639881321659],[-41.499988470853474,-22.21751557806035],[-41.450140123526964,-22.201812872782497],[-41.40029187571494,-22.186110103720647],[-41.343050351523,-22.169999425306298],[-41.30138901321952,-22.160559522224688],[-41.27862081256797,-22.15416959595369],[-41.23389160858737,-22.14056040697921],[-41.199311261698675,-22.12778061386493],[-41.15455299889721,-22.104307964784866],[-41.109794775872565,-22.080835264232906],[-41.06503655788743,-22.057362504889895],[-41.02027830977441,-22.033889828067146],[-41.00195145485619,-22.023058647184033],[-40.999989411987634,-22.02113679806495],[-40.999989411987634,-21.876398838488242],[-41.06248934043813,-21.87639877334325],[-41.124989149882154,-21.876398793798913],[-41.1874890553455,-21.876398816652028],[-41.24998896315163,-21.87639877667886],[-41.312488778820544,-21.876398831373624],[-41.374988712919915,-21.876398821797316],[-41.4374885919578,-21.876398779281928],[-41.49998847085347,-21.87639881321659]]]}"
0000000000000000326e,52.20319251377911,15.76014440937883,0.0,0.0893737431640625,0.0,0.168819822265625,77120,"{""type"":""Polygon"",""coordinates"":[[[-44.99999035947156,-1.3763996622409167],[-44.94401974675926,-1.3763996140389014],[-44.88416968286959,-1.332218849286764],[-44.871951767254544,-1.309031555911796],[-44.87813207398281,-1.2869411726182642],[-44.9216707212188,-1.2595801276968306],[-44.97555894830719,-1.2616714033335088],[-44.99389920348367,-1.2836101972696203],[-44.99999035947156,-1.292813780235005],[-44.99999035947156,-1.3763996622409167]]]}"
0000000000000000326f,338.1765882229017,575.5660791763246,0.0,0.496437501953125,4.939519518508733,61.947385313124215,77121,"{""type"":""MultiPolygon"",""coordinates"":[[[[-44.99999035947156,-1.3763996622409167],[-44.99999035947156,-1.4000952826274058],[-44.99888897800439,-1.4011119919110955],[-44.99360937899596,-1.4024987677448473],[-44.987500437411455,-1.401941357414263],[-44.97278091238267,-1.3963898081765886],[-44.96055851905913,-1.3886086639764819],[-44.94401974675926,-1.3763996140389014],[-44.99999035947156,-1.3763996622409167]]],[[[-44.78750083594485,-1.653060110322718],[-44.77853801457546,-1.6676413498891984],[-44.769169458934456,-1.6722208410308372],[-44.74306139457827,-1.6636103500679529],[-44.687220078801296,-1.6497202362056909],[-44.661669422539504,-1.6604889528486018],[-44.652639799647204,-1.6211106510320699],[-44.65833849395375,-1.6038895903871189],[-44.67041819435456,-1.5819418993957033],[-44.684451024544316,-1.566250309129624],[-44.715138523203834,-1.5618090484347682],[-44.75111009787851,-1.5899995164776541],[-44.77139006207586,-1.6080588815679862],[-44.783340494715844,-1.6191709442786242],[-44.78750083594485,-1.653060110322718]]],[[[-44.99999035947156,-1.876398661872574],[-44.76096468961624,-1.8763986334836034],[-44.521939030412874,-1.8763986607795038],[-44.52778044922209,-1.8591686495615265],[-44.53888810864332,-1.8322178820902513],[-44.569169885079155,-1.8166689780004976],[-44.640011624696974,-1.7891696945272288],[-44.69501016922818,-1.8177793048118047],[-44.71973139171914,-1.7936109960357463],[-44.799170285070275,-1.7049997345183374],[-44.79027883495235,-1.6269386690358394],[-44.798059947597345,-1.6077779475281024],[-44.827218014449876,-1.576318966214744],[-44.90723215774242,-1.6152781621460155],[-44.91360867907318,-1.6391699851225041],[-44.93471805682704,-1.619170928984657],[-44.95139065730316,-1.6016689818079786],[-44.915280846896465,-1.54610857170173],[-44.879001588031606,-1.5029712439150502],[-44.85583206113085,-1.4897187976274526],[-44.84819807517155,-1.4670799463028115],[-44.85889991800714,-1.4306178666399174],[-44.95499804212394,-1.5022220870456435],[-44.99999035947156,-1.4904099420610504],[-44.99999035947156,-1.876398661872574]]]]}"
000000000000000032cc,35.01839616529567,221.3687634346353,0.0,0.0099249599609375,0.4565749951171875,27.57082221822151,77407,"{""type"":""MultiPolygon"",""coordinates"":[[[[-44.49999138748897,-2.0522343720163305],[-44.49653112777112,-2.0476415171003484],[-44.48972206162585,-1.9866722081423047],[-44.49999138748896,-1.949148886084939],[-44.49999138748897,-2.0522343720163305]]],[[[-44.49999138748896,-2.376402080198257],[-44.37165841525939,-2.376402128810959],[-44.36055974905239,-2.3419421857304137],[-44.36167005012424,-2.3202798684492327],[-44.36638780000035,-2.294720271800438],[-44.3950107277833,-2.1987515415013745],[-44.42812846220514,-2.1564614227899916],[-44.45083870726476,-2.146388309268653],[-44.49999138748896,-2.1483636982070453],[-44.49999138748896,-2.376402080198257]]]]}"
000000000000000032cd,319.2942925866301,412.3696533611373,0.0,0.07272848517922795,0.4067956015625,227.8505840563342,77408,"{""type"":""MultiPolygon"",""coordinates"":[[[[-44.49999138748896,-2.376402080198257],[-44.49999138748896,-2.46413491027617],[-44.44152810428066,-2.4120793486221466],[-44.40639035296158,-2.410001445951423],[-44.379100664153775,-2.3995091867309113],[-44.37165841525939,-2.376402128810959],[-44.49999138748896,-2.376402080198257]]],[[[-44.49999138748896,-2.876401092167076],[-44.48319841958347,-2.8764011192667223],[-44.480830612292735,-2.8616682327549],[-44.47695118272321,-2.7486121811250093],[-44.48083953379199,-2.7258306645317933],[-44.48389850106798,-2.7100008057978924],[-44.49999138748896,-2.713724188824366],[-44.49999138748896,-2.876401092167076]]],[[[-44.406952211182144,-2.8764010901549386],[-44.30521111376276,-2.8764011139649397],[-44.20347007597413,-2.876401116440012],[-44.101728968441435,-2.8764010920515255],[-43.99998786754135,-2.87640107993068],[-43.99998786754136,-2.627244399793992],[-44.005280881770645,-2.6330590441800066],[-44.02139159229524,-2.6511095047477866],[-44.12111936019243,-2.7708318630579445],[-44.1777811525404,-2.8480590453742267],[-44.19832872080102,-2.868891979430423],[-44.214368085850694,-2.8495082727928835],[-44.17680912790302,-2.8165599633462066],[-44.190627847666775,-2.763398545046668],[-44.26451963759457,-2.7831300903687057],[-44.277500075893364,-2.81028155259732],[-44.29333880090956,-2.835350593237271],[-44.340351084232566,-2.8273599232411675],[-44.33837128184124,-2.7807979566098666],[-44.26723074941581,-2.7336117481230566],[-44.232779744051726,-2.713331768826681],[-44.18709179076803,-2.695419588074755],[-44.16208963448258,-2.6901399798626575],[-44.13291819625126,-2.668058528857643],[-44.04194807475803,-2.5476405219048006],[-44.02903004783255,-2.5188882304768367],[-44.03389043756429,-2.4136088379464025],[-44.063338320074806,-2.4058321532857145],[-44.104861531100944,-2.4138897660409597],[-44.12375025750968,-2.42568856089761],[-44.167498514532745,-2.4536114578615362],[-44.21195128040438,-2.4734678187675927],[-44.25639065258211,-2.482778405484615],[-44.283198824504254,-2.481391615405844],[-44.35694786267329,-2.5266693369742153],[-44.367498108657884,-2.555278912332009],[-44.38417066529488,-2.701390298256091],[-44.405560992763036,-2.868058097241409],[-44.406952211182144,-2.8764010901549386]]]]}"
00000000000000003432,49.05448872586168,332.757087356411,0.0,0.4567331806334253,0.0,88.74485433895144,78548,"{""type"":""Polygon"",""coordinates"":[[[-42.49999091571256,-2.876401109233432],[-42.37499112728458,-2.8764010954517323],[-42.249991408231224,-2.8764011176477693],[-42.124991626647976,-2.8764010891710434],[-41.999991930215856,-2.8764010808819593],[-41.999991930215856,-2.8354710005142194],[-42.02750005659414,-2.8299997169980737],[-42.06167019555663,-2.819440567915114],[-42.10999793761462,-2.80278133722577],[-42.21166985638292,-2.808818947809153],[-42.2336086830243,-2.8330586423506423],[-42.235838213696425,-2.837780841275267],[-42.2337513806127,-2.8056886540198587],[-42.26986115643454,-2.75653156973285],[-42.291389695437225,-2.754168202049308],[-42.31277998443247,-2.759719793711026],[-42.344100713494115,-2.7688921743618335],[-42.45750903598655,-2.7506901343352865],[-42.49999091571255,-2.733477990166662],[-42.49999091571256,-2.876401109233432]]]}"
000000000000000037c0,0.0,35.915981774322155,0.0,0.08902231640625,0.0,85.60947587637486,82543,"{""type"":""Polygon"",""coordinates"":[[[-35.49999146668449,-5.376400599873726],[-35.41052411705676,-5.376400547787094],[-35.32105669560485,-5.376400551968041],[-35.373188023102365,-5.279031649725861],[-35.4144481385793,-5.218468098212246],[-35.479729371398676,-5.166109346951059],[-35.49999146668449,-5.155710718192644],[-35.49999146668449,-5.376400599873726]]]}"
00000000000000003664,0.0,47.58978707632891,0.0,0.005666477481617646,0.9957295061887255,11.284281293229169,80566,"{""type"":""MultiPolygon"",""coordinates"":[[[[-38.999988947132344,-14.064178622229395],[-38.993309211789445,-14.05835056805229],[-38.99499920558067,-14.010829913546239],[-38.999988947132344,-13.997751385321306],[-38.999988947132344,-14.064178622229395]]],[[[-38.999988947132344,-14.325785148187906],[-38.99111094346677,-14.244451181452995],[-38.98625048273858,-14.198468923453907],[-38.95220076652979,-14.113679115394111],[-38.92472828869369,-14.035279216950846],[-38.92070167655097,-13.925139424314555],[-38.936531490834014,-13.89159806925293],[-38.989131068535116,-13.929478102455656],[-38.97639137741155,-13.954440181114057],[-38.969172116373656,-13.985279312151683],[-38.95666877563203,-14.045000041125812],[-38.95930863201896,-14.067638882349192],[-38.999988947132344,-14.124198114331879],[-38.999988947132344,-14.325785148187906]]]]}"
00000000000000003667,0.0,117.89960747914748,0.0,2.5681611166973037,0.086005689453125,19.14293292702972,80570,"{""type"":""Polygon"",""coordinates"":[[[-38.999988947132344,-15.876401868995696],[-38.999988947132344,-16.245526303915103],[-38.97207942255655,-16.162348433480332],[-38.944169927013114,-16.079170602212347],[-38.92631126673484,-16.028478436943637],[-38.908452584691034,-15.97778621864297],[-38.890593887765746,-15.927094018104397],[-38.87273518284405,-15.876401906278476],[-38.93636206849463,-15.87640189916162],[-38.999988947132344,-15.876401868995696]]]}"
